execution_number,timestamp,duration_ms,error,base_aggregate_columns,correctness_error,correctness_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_fanout,policy_column_count,query_type,row_count,run_num,variation_base_aggregate_columns,variation_join_fanout,variation_policy_columns,variation_row_count
568,2026-02-16T01:16:00.078689,39.52691680751741,,128,,True,,20.814874907955527,7.065208861604333,1,27.88008376955986,,18.712041899561882,7.227000081911683,1,25.939041981473565,16,4,PHASE_COMPETITION,10000,8,128,16,4,10000
569,2026-02-16T01:16:00.160079,58.400749694556,,128,,True,,35.50049988552928,6.267541088163853,1,41.76804097369313,,22.900249809026718,7.4408340733498335,1,30.34108388237655,16,4,PHASE_COMPETITION,10000,9,128,16,4,10000
570,2026-02-16T01:16:00.227290,44.62637612596154,,128,,True,,22.243292070925236,6.101249950006604,1,28.34454202093184,,22.383084055036306,7.219082908704877,1,29.602166963741183,16,4,PHASE_COMPETITION,10000,10,128,16,4,10000
571,2026-02-16T01:16:00.312227,46.04662489145994,,128,,True,,23.110999958589673,5.516750039532781,1,28.627749998122454,,22.93562493287027,7.322916062548757,1,30.258540995419025,16,4,PHASE_COMPETITION,10000,11,128,16,4,10000
572,2026-02-16T01:16:00.380664,46.41645820811391,,128,,True,,22.95037521980703,5.903291050344706,1,28.853666270151734,,23.46608298830688,7.199667161330581,1,30.66575014963746,16,4,PHASE_COMPETITION,10000,12,128,16,4,10000
573,2026-02-16T01:16:00.450915,48.09729219414294,,128,,True,,22.75887504220009,5.446166964247823,1,28.20504200644791,,25.33841715194285,7.368874968960881,1,32.70729212090373,16,4,PHASE_COMPETITION,10000,13,128,16,4,10000
574,2026-02-16T01:16:00.516846,42.60670905932784,,128,,True,,21.684209117665887,5.870958091691136,1,27.555167209357023,,20.922499941661954,7.143124938011169,1,28.065624879673123,16,4,PHASE_COMPETITION,10000,14,128,16,4,10000
575,2026-02-16T01:16:00.577158,38.02258288487792,,128,,True,,18.931540893390775,5.811166949570179,1,24.742707842960954,,19.091041991487145,7.161583052948117,1,26.252625044435263,16,4,PHASE_COMPETITION,10000,15,128,16,4,10000
576,2026-02-16T01:16:00.637013,38.05929096415639,,128,,True,,18.677124986425042,5.264249863103032,1,23.941374849528074,,19.382165977731347,7.32366694137454,1,26.705832919105887,16,4,PHASE_COMPETITION,10000,16,128,16,4,10000
577,2026-02-16T01:16:00.695662,37.89074998348951,,128,,True,,18.67341692559421,5.622875178232789,1,24.296292103827,,19.217333057895303,6.6661660093814135,1,25.883499067276716,16,4,PHASE_COMPETITION,10000,17,128,16,4,10000
578,2026-02-16T01:16:00.755649,38.365041837096214,,128,,True,,18.828291911631823,5.213666940107942,1,24.041958851739764,,19.53674992546439,7.0137090515345335,1,26.550458976998925,16,4,PHASE_COMPETITION,10000,18,128,16,4,10000
579,2026-02-16T01:16:00.814397,37.99237497150898,,128,,True,,18.601249903440475,5.205541150644422,1,23.806791054084897,,19.391125068068504,7.130541140213609,1,26.521666208282113,16,4,PHASE_COMPETITION,10000,19,128,16,4,10000
580,2026-02-16T01:16:00.873175,37.534958915784955,,128,,True,,18.331958912312984,5.8171250857412815,1,24.149083998054266,,19.20300000347197,7.116040913388133,1,26.319040916860104,16,4,PHASE_COMPETITION,10000,20,128,16,4,10000
581,2026-02-16T01:16:01.008173,38.34120789542794,,128,,True,,18.54487508535385,5.695875035598874,1,24.240750120952725,,19.79633281007409,7.422124966979027,1,27.218457777053118,16,8,PHASE_COMPETITION,10000,1,128,16,8,10000
582,2026-02-16T01:16:01.071832,42.230666847899556,,128,,True,,21.14112488925457,5.40887494571507,1,26.54999983496964,,21.089541958644986,7.344583980739117,1,28.434125939384103,16,8,PHASE_COMPETITION,10000,2,128,16,8,10000
583,2026-02-16T01:16:01.161147,66.85483315959573,,128,,True,,38.14049996435642,5.971667123958468,1,44.11216708831489,,28.714333195239305,7.173042045906186,1,35.88737524114549,16,8,PHASE_COMPETITION,10000,3,128,16,8,10000
584,2026-02-16T01:16:01.233089,41.554291965439916,,128,,True,,21.155708003789186,5.530334077775478,1,26.686042081564665,,20.39858396165073,7.242458174005151,1,27.64104213565588,16,8,PHASE_COMPETITION,10000,4,128,16,8,10000
585,2026-02-16T01:16:01.295147,39.855209179222584,,128,,True,,19.980834098532796,5.737832980230451,1,25.718667078763247,,19.874375080689788,6.9992500357329845,1,26.873625116422772,16,8,PHASE_COMPETITION,10000,5,128,16,8,10000
586,2026-02-16T01:16:01.356402,38.90337469056249,,128,,True,,18.33974989131093,5.426333984360099,1,23.76608387567103,,20.563624799251556,7.382540963590145,1,27.9461657628417,16,8,PHASE_COMPETITION,10000,6,128,16,8,10000
587,2026-02-16T01:16:01.417062,38.71608409099281,,128,,True,,18.91395915299654,5.4638751316815615,1,24.3778342846781,,19.80212493799627,7.453165948390961,1,27.25529088638723,16,8,PHASE_COMPETITION,10000,7,128,16,8,10000
588,2026-02-16T01:16:01.477288,37.72654174827039,,128,,True,,18.670749850571156,6.026834016665816,1,24.697583867236972,,19.055791897699237,7.318499963730574,1,26.37429186142981,16,8,PHASE_COMPETITION,10000,8,128,16,8,10000
589,2026-02-16T01:16:01.546164,46.24387505464256,,128,,True,,23.139874916523695,5.782124819234014,1,28.92199973575771,,23.104000138118863,7.5047919526696205,1,30.608792090788484,16,8,PHASE_COMPETITION,10000,9,128,16,8,10000
590,2026-02-16T01:16:01.626242,40.24512507021427,,128,,True,,19.206624943763018,23.645791923627257,1,42.852416867390275,,21.038500126451254,6.8503329530358315,1,27.888833079487085,16,8,PHASE_COMPETITION,10000,10,128,16,8,10000
591,2026-02-16T01:16:01.689133,39.210040820762515,,128,,True,,19.421415869146585,5.4895831272006035,1,24.91099899634719,,19.78862495161593,7.2116670198738575,1,27.000291971489787,16,8,PHASE_COMPETITION,10000,11,128,16,8,10000
592,2026-02-16T01:16:01.751850,41.409499011933804,,128,,True,,19.31758294813335,5.75608410872519,1,25.07366705685854,,22.091916063800454,6.912374868988991,1,29.004290932789445,16,8,PHASE_COMPETITION,10000,12,128,16,8,10000
593,2026-02-16T01:16:01.816670,42.24275005981326,,128,,True,,21.317792125046253,5.504249827936292,1,26.822041952982545,,20.924957934767008,7.265875115990639,1,28.190833050757647,16,8,PHASE_COMPETITION,10000,13,128,16,8,10000
594,2026-02-16T01:16:01.881222,42.07095899619162,,128,,True,,20.71104198694229,5.461124936118722,1,26.172166923061013,,21.35991700924933,7.711790967732668,1,29.071707976981997,16,8,PHASE_COMPETITION,10000,14,128,16,8,10000
595,2026-02-16T01:16:01.942418,38.93387387506664,,128,,True,,18.8204578589648,6.1632918659597635,1,24.983749724924564,,20.113416016101837,7.370665902271867,1,27.484081918373704,16,8,PHASE_COMPETITION,10000,15,128,16,8,10000
596,2026-02-16T01:16:02.002994,39.21591606922448,,128,,True,,19.353291019797325,5.431707948446274,1,24.7849989682436,,19.86262504942715,7.207207847386599,1,27.06983289681375,16,8,PHASE_COMPETITION,10000,16,128,16,8,10000
597,2026-02-16T01:16:02.064447,39.66187499463558,,128,,True,,19.49366694316268,5.896333139389753,1,25.390000082552433,,20.168208051472902,6.943834014236927,1,27.11204206570983,16,8,PHASE_COMPETITION,10000,17,128,16,8,10000
598,2026-02-16T01:16:02.124712,38.18537504412234,,128,,True,,18.26333301141858,5.362417083233595,1,23.625750094652176,,19.922042032703757,7.251667091622949,1,27.173709124326706,16,8,PHASE_COMPETITION,10000,18,128,16,8,10000
599,2026-02-16T01:16:02.190249,43.579749995842576,,128,,True,,20.115166902542114,5.851666210219264,1,25.96683311276138,,23.46458309330046,7.179625099524856,1,30.644208192825317,16,8,PHASE_COMPETITION,10000,19,128,16,8,10000
600,2026-02-16T01:16:02.260187,44.09016785211861,,128,,True,,22.032083943486214,6.350999930873513,1,28.383083874359727,,22.058083908632398,7.5879578944295645,1,29.646041803061962,16,8,PHASE_COMPETITION,10000,20,128,16,8,10000
601,2026-02-16T01:16:02.408886,40.02624982967973,,128,,True,,19.660082878544927,5.898250034078956,1,25.558332912623882,,20.3661669511348,24.45850009098649,1,44.82466704212129,16,16,PHASE_COMPETITION,10000,1,128,16,16,10000
602,2026-02-16T01:16:02.472010,39.70391699112952,,128,,True,,19.17441701516509,6.031458033248782,1,25.205875048413873,,20.529499975964427,7.557416800409555,1,28.086916776373982,16,16,PHASE_COMPETITION,10000,2,128,16,16,10000
603,2026-02-16T01:16:02.537648,41.20762599632144,,128,,True,,20.16304200515151,6.224290933459997,1,26.387332938611507,,21.04458399116993,7.767500123009086,1,28.812084114179015,16,16,PHASE_COMPETITION,10000,3,128,16,16,10000
604,2026-02-16T01:16:02.602266,40.9567488823086,,128,,True,,20.246915984898806,6.433208007365465,1,26.68012399226427,,20.709832897409797,7.601666962727904,1,28.3114998601377,16,16,PHASE_COMPETITION,10000,4,128,16,16,10000
605,2026-02-16T01:16:02.665075,39.89466605708003,,128,,True,,19.850583048537374,5.855541909113526,1,25.7061249576509,,20.044083008542657,7.675332948565483,1,27.71941595710814,16,16,PHASE_COMPETITION,10000,5,128,16,16,10000
606,2026-02-16T01:16:02.728919,39.6442508790642,,128,,True,,19.67554190196097,6.485666148364544,1,26.161208050325513,,19.968708977103233,7.756583159789443,1,27.725292136892676,16,16,PHASE_COMPETITION,10000,6,128,16,16,10000
607,2026-02-16T01:16:02.792234,40.60337506234646,,128,,True,,19.891500007361174,5.7926669251173735,1,25.684166932478547,,20.711875054985285,7.6850829645991325,1,28.396958019584417,16,16,PHASE_COMPETITION,10000,7,128,16,16,10000
608,2026-02-16T01:16:02.861096,40.7706662081182,,128,,True,,20.382041111588478,5.890874890610576,1,26.272916002199054,,20.388625096529722,7.652957923710346,1,28.04158302024007,16,16,PHASE_COMPETITION,10000,8,128,16,16,10000
609,2026-02-16T01:16:02.924282,39.55529211089015,,128,,True,,20.010292064398527,6.128875073045492,1,26.13916713744402,,19.545000046491623,7.239582948386669,1,26.784582994878292,16,16,PHASE_COMPETITION,10000,9,128,16,16,10000
610,2026-02-16T01:16:02.988661,40.529000107198954,,128,,True,,20.193666918203235,5.7671251706779,1,25.960792088881135,,20.33533318899572,7.581416983157396,1,27.916750172153115,16,16,PHASE_COMPETITION,10000,10,128,16,16,10000
611,2026-02-16T01:16:03.098482,50.825083162635565,,128,,True,,24.33995809406042,36.05916700325906,1,60.399125097319484,,26.485125068575144,12.852832907810807,1,39.33795797638595,16,16,PHASE_COMPETITION,10000,11,128,16,16,10000
612,2026-02-16T01:16:03.164948,42.083416832610965,,128,,True,,21.91866678185761,5.8858750853687525,1,27.804541867226362,,20.164750050753355,7.678749971091747,1,27.843500021845102,16,16,PHASE_COMPETITION,10000,12,128,16,16,10000
613,2026-02-16T01:16:03.229377,40.29112518765032,,128,,True,,20.04808303900063,6.485708057880402,1,26.533791096881032,,20.243042148649693,7.746207993477583,1,27.989250142127275,16,16,PHASE_COMPETITION,10000,13,128,16,16,10000
614,2026-02-16T01:16:03.292061,39.49320805259049,,128,,True,,19.31537501513958,5.797834135591984,1,25.113209150731564,,20.17783303745091,7.767082890495658,1,27.944915927946568,16,16,PHASE_COMPETITION,10000,14,128,16,16,10000
615,2026-02-16T01:16:03.354623,38.94495917484164,,128,,True,,19.467125181108713,5.783834028989077,1,25.25095921009779,,19.47783399373293,7.550459122285247,1,27.028293116018176,16,16,PHASE_COMPETITION,10000,15,128,16,16,10000
616,2026-02-16T01:16:03.416173,38.97733404301107,,128,,True,,19.6945839561522,6.142582977190614,1,25.837166933342814,,19.28275008685887,7.303917082026601,1,26.58666716888547,16,16,PHASE_COMPETITION,10000,16,128,16,16,10000
617,2026-02-16T01:16:03.480038,40.38662509992719,,128,,True,,19.676500000059605,5.83624979481101,1,25.512749794870615,,20.710125099867582,7.515458157286048,1,28.22558325715363,16,16,PHASE_COMPETITION,10000,17,128,16,16,10000
618,2026-02-16T01:16:03.546780,42.87029197439551,,128,,True,,22.34412496909499,6.5178340300917625,1,28.861958999186754,,20.526167005300522,7.259083911776543,1,27.785250917077065,16,16,PHASE_COMPETITION,10000,18,128,16,16,10000
619,2026-02-16T01:16:03.610754,40.11983284726739,,128,,True,,20.03608294762671,5.815083859488368,1,25.851166807115078,,20.08374989964068,7.622541859745979,1,27.70629175938666,16,16,PHASE_COMPETITION,10000,19,128,16,16,10000
620,2026-02-16T01:16:03.674636,40.31433188356459,,128,,True,,20.114790881052613,6.414667004719377,1,26.52945788577199,,20.199541002511978,7.692165905609727,1,27.891706908121705,16,16,PHASE_COMPETITION,10000,20,128,16,16,10000
621,2026-02-16T01:16:03.828474,42.07520792260766,,128,,True,,21.970416884869337,6.677957950159907,1,28.648374835029244,,20.104791037738323,7.99816707149148,1,28.102958109229803,16,32,PHASE_COMPETITION,10000,1,128,16,32,10000
622,2026-02-16T01:16:03.896710,41.9651260599494,,128,,True,,22.07158412784338,6.536250002682209,1,28.60783413052559,,19.893541932106018,8.35725013166666,1,28.25079206377268,16,32,PHASE_COMPETITION,10000,2,128,16,32,10000
623,2026-02-16T01:16:03.964739,41.94641695357859,,128,,True,,21.31900005042553,6.506334058940411,1,27.82533410936594,,20.627416903153062,8.568624965846539,1,29.1960418689996,16,32,PHASE_COMPETITION,10000,3,128,16,32,10000
624,2026-02-16T01:16:04.033561,42.160209035500884,,128,,True,,21.64454199373722,6.984959123656154,1,28.629501117393374,,20.515667041763663,8.661541854962707,1,29.17720889672637,16,32,PHASE_COMPETITION,10000,4,128,16,32,10000
625,2026-02-16T01:16:04.108669,48.59137488529086,,128,,True,,22.266000043600798,6.896083010360599,1,29.162083053961396,,26.325374841690063,8.48504202440381,1,34.810416866093874,16,32,PHASE_COMPETITION,10000,5,128,16,32,10000
626,2026-02-16T01:16:04.179409,43.26300020329654,,128,,True,,21.97879203595221,6.83087483048439,1,28.8096668664366,,21.28420816734433,8.806457975879312,1,30.090666143223643,16,32,PHASE_COMPETITION,10000,6,128,16,32,10000
627,2026-02-16T01:16:04.248771,42.49562486074865,,128,,True,,21.51662507094443,6.640417035669088,1,28.157042106613517,,20.97899978980422,8.571417070925236,1,29.550416860729456,16,32,PHASE_COMPETITION,10000,7,128,16,32,10000
628,2026-02-16T01:16:04.317607,42.20100003294647,,128,,True,,21.669624838978052,6.585124880075455,1,28.254749719053507,,20.531375193968415,8.488208055496216,1,29.01958324946463,16,32,PHASE_COMPETITION,10000,8,128,16,32,10000
629,2026-02-16T01:16:04.400685,42.97933168709278,,128,,True,,22.437665844336152,21.06237504631281,1,43.50004089064896,,20.54166584275663,8.43608402647078,1,28.97774986922741,16,32,PHASE_COMPETITION,10000,9,128,16,32,10000
630,2026-02-16T01:16:04.468983,42.1232501976192,,128,,True,,21.10487502068281,6.810625083744526,1,27.915500104427338,,21.018375176936388,8.405250031501055,1,29.423625208437443,16,32,PHASE_COMPETITION,10000,10,128,16,32,10000
631,2026-02-16T01:16:04.538278,41.862707817927,,128,,True,,22.31791685335338,7.523249834775925,1,29.841166688129306,,19.54479096457362,8.118709083646536,1,27.663500048220158,16,32,PHASE_COMPETITION,10000,11,128,16,32,10000
632,2026-02-16T01:16:04.607749,42.43816714733839,,128,,True,,21.478792186826468,6.541082868352532,1,28.019875055179,,20.959374960511923,8.560917107388377,1,29.5202920679003,16,32,PHASE_COMPETITION,10000,12,128,16,32,10000
633,2026-02-16T01:16:04.679433,44.702291721478105,,128,,True,,23.626874899491668,6.630375050008297,1,30.257249949499965,,21.075416821986437,8.891375036910176,1,29.966791858896613,16,32,PHASE_COMPETITION,10000,13,128,16,32,10000
634,2026-02-16T01:16:04.747612,41.24883306212723,,128,,True,,20.898041082546115,7.020666031166911,1,27.918707113713026,,20.350791979581118,8.53458303026855,1,28.885375009849668,16,32,PHASE_COMPETITION,10000,14,128,16,32,10000
635,2026-02-16T01:16:04.815232,41.0457921680063,,128,,True,,21.053791977465153,7.022916106507182,1,28.076708083972335,,19.992000190541148,8.500958094373345,1,28.492958284914494,16,32,PHASE_COMPETITION,10000,15,128,16,32,10000
636,2026-02-16T01:16:04.881917,40.671000024303794,,128,,True,,21.08445786871016,6.986666936427355,1,28.071124805137515,,19.586542155593634,8.091208059340715,1,27.67775021493435,16,32,PHASE_COMPETITION,10000,16,128,16,32,10000
637,2026-02-16T01:16:04.964557,41.20387486182153,,128,,True,,21.075999829918146,6.604708964005113,1,27.68070879392326,,20.127875031903386,8.280040929093957,1,28.407915960997343,16,32,PHASE_COMPETITION,10000,17,128,16,32,10000
638,2026-02-16T01:16:05.033290,42.36987489275634,,128,,True,,21.130832843482494,6.532833911478519,1,27.663666754961014,,21.23904204927385,8.329459000378847,1,29.568501049652696,16,32,PHASE_COMPETITION,10000,18,128,16,32,10000
639,2026-02-16T01:16:05.100134,40.825040778145194,,128,,True,,20.781999919563532,6.515375105664134,1,27.297375025227666,,20.043040858581662,8.396500023081899,1,28.43954088166356,16,32,PHASE_COMPETITION,10000,19,128,16,32,10000
640,2026-02-16T01:16:05.166982,40.51166609860957,,128,,True,,20.74687508866191,7.023749873042107,1,27.770624961704016,,19.764791009947658,8.436957839876413,1,28.20174884982407,16,32,PHASE_COMPETITION,10000,20,128,16,32,10000
641,2026-02-16T01:16:05.324803,46.80045787245035,,128,,True,,25.359875056892633,8.125916821882129,1,33.48579187877476,,21.44058281555772,10.007750010117888,1,31.448332825675607,16,64,PHASE_COMPETITION,10000,1,128,16,64,10000
642,2026-02-16T01:16:05.419140,47.435167944058776,,128,,True,,24.916083784773946,8.408416993916035,1,33.32450077868998,,22.51908415928483,24.108292069286108,1,46.62737622857094,16,64,PHASE_COMPETITION,10000,2,128,16,64,10000
643,2026-02-16T01:16:05.497179,46.50525003671646,,128,,True,,25.188625091686845,8.329625008627772,1,33.51825010031462,,21.316624945029616,9.92370885796845,1,31.240333802998066,16,64,PHASE_COMPETITION,10000,3,128,16,64,10000
644,2026-02-16T01:16:05.576536,46.27558309584856,,128,,True,,24.9892920255661,8.176249917596579,1,33.16554194316268,,21.28629107028246,10.128374909982085,1,31.414665980264544,16,64,PHASE_COMPETITION,10000,4,128,16,64,10000
645,2026-02-16T01:16:05.655437,46.474333154037595,,128,,True,,24.742792127653956,8.308375021442771,1,33.05116714909673,,21.73154102638364,10.021042078733444,1,31.752583105117083,16,64,PHASE_COMPETITION,10000,5,128,16,64,10000
646,2026-02-16T01:16:05.732381,45.308916829526424,,128,,True,,24.59466690197587,8.321708999574184,1,32.916375901550055,,20.714249927550554,9.966041892766953,1,30.680291820317507,16,64,PHASE_COMPETITION,10000,6,128,16,64,10000
647,2026-02-16T01:16:05.827080,46.575166983529925,,128,,True,,24.23904207535088,8.437500102445483,1,32.676542177796364,,22.336124908179045,25.897041894495487,1,48.23316680267453,16,64,PHASE_COMPETITION,10000,7,128,16,64,10000
648,2026-02-16T01:16:05.904573,45.63679196871817,,128,,True,,24.509500013664365,8.001833921298385,1,32.51133393496275,,21.127291955053806,10.042708134278655,1,31.17000008933246,16,64,PHASE_COMPETITION,10000,8,128,16,64,10000
649,2026-02-16T01:16:05.983440,46.37012630701065,,128,,True,,24.8972091358155,8.31633317284286,1,33.21354230865836,,21.47291717119515,9.872999973595142,1,31.345917144790292,16,64,PHASE_COMPETITION,10000,9,128,16,64,10000
650,2026-02-16T01:16:06.061560,45.91312515549362,,128,,True,,24.593000067397952,8.341582957655191,1,32.93458302505314,,21.320125088095665,10.089542018249631,1,31.409667106345296,16,64,PHASE_COMPETITION,10000,10,128,16,64,10000
651,2026-02-16T01:16:06.142009,47.92820895090699,,128,,True,,25.936416815966368,8.13870900310576,1,34.07512581907213,,21.991792134940624,10.210667038336396,1,32.20245917327702,16,64,PHASE_COMPETITION,10000,11,128,16,64,10000
652,2026-02-16T01:16:06.220336,46.058750012889504,,128,,True,,24.41679104231298,8.263459196314216,1,32.680250238627195,,21.641958970576525,9.855500189587474,1,31.497459160164,16,64,PHASE_COMPETITION,10000,12,128,16,64,10000
653,2026-02-16T01:16:06.314976,47.47733287513256,,128,,True,,25.640040868893266,23.413999937474728,1,49.05404080636799,,21.837292006239295,9.808792034164071,1,31.646084040403366,16,64,PHASE_COMPETITION,10000,13,128,16,64,10000
654,2026-02-16T01:16:06.393573,46.47550010122359,,128,,True,,24.79437505826354,8.097500074654818,1,32.89187513291836,,21.681125042960048,10.131167015060782,1,31.81229205802083,16,64,PHASE_COMPETITION,10000,14,128,16,64,10000
655,2026-02-16T01:16:06.472123,46.4330839458853,,128,,True,,25.250958977267146,8.408874971792102,1,33.65983394905925,,21.182124968618155,9.809665847569704,1,30.99179081618786,16,64,PHASE_COMPETITION,10000,15,128,16,64,10000
656,2026-02-16T01:16:06.551508,46.6623748652637,,128,,True,,25.256458902731538,8.684000000357628,1,33.940458903089166,,21.405915962532163,9.902625111863017,1,31.30854107439518,16,64,PHASE_COMPETITION,10000,16,128,16,64,10000
657,2026-02-16T01:16:06.630204,46.0162500385195,,128,,True,,24.670708924531937,8.553040912374854,1,33.22374983690679,,21.345541113987565,10.088790906593204,1,31.43433202058077,16,64,PHASE_COMPETITION,10000,17,128,16,64,10000
658,2026-02-16T01:16:06.723561,46.38220788910985,,128,,True,,25.54383291862905,8.133790921419859,1,33.67762384004891,,20.8383749704808,9.95666696690023,1,30.79504193738103,16,64,PHASE_COMPETITION,10000,18,128,16,64,10000
659,2026-02-16T01:16:06.802030,46.303666895255446,,128,,True,,25.668791960924864,8.320708991959691,1,33.989500952884555,,20.634874934330583,9.827458998188376,1,30.46233393251896,16,64,PHASE_COMPETITION,10000,19,128,16,64,10000
660,2026-02-16T01:16:06.880803,46.82254116050899,,128,,True,,24.863375118002295,8.358750026673079,1,33.222125144675374,,21.959166042506695,9.934790898114443,1,31.893956940621138,16,64,PHASE_COMPETITION,10000,20,128,16,64,10000
661,2026-02-16T01:16:07.100026,58.53000096976757,,128,,True,,34.55970901995897,26.703875046223402,1,61.263584066182375,,23.970291949808598,13.615250121802092,1,37.58554207161069,16,128,PHASE_COMPETITION,10000,1,128,16,128,10000
662,2026-02-16T01:16:07.200828,57.27908294647932,,128,,True,,32.75416698306799,11.295082978904247,1,44.04924996197224,,24.52491596341133,12.853125110268593,1,37.378041073679924,16,128,PHASE_COMPETITION,10000,2,128,16,128,10000
663,2026-02-16T01:16:07.302317,56.783623760566115,,128,,True,,33.63254084251821,11.254915967583656,1,44.88745681010187,,23.151082918047905,13.629040913656354,1,36.78012383170426,16,128,PHASE_COMPETITION,10000,3,128,16,128,10000
664,2026-02-16T01:16:07.419565,58.47404198721051,,128,,True,,34.220000030472875,26.498459046706557,1,60.71845907717943,,24.254041956737638,12.763500213623047,1,37.017542170360684,16,128,PHASE_COMPETITION,10000,4,128,16,128,10000
665,2026-02-16T01:16:07.520740,57.04554170370102,,128,,True,,33.21641683578491,11.195833096280694,1,44.412249932065606,,23.829124867916107,13.373791938647628,1,37.202916806563735,16,128,PHASE_COMPETITION,10000,5,128,16,128,10000
666,2026-02-16T01:16:07.621913,56.80004181340337,,128,,True,,33.35337480530143,11.48158311843872,1,44.83495792374015,,23.44666700810194,12.910458026453853,1,36.35712503455579,16,128,PHASE_COMPETITION,10000,6,128,16,128,10000
667,2026-02-16T01:16:07.739755,57.71891702897847,,128,,True,,32.916667172685266,11.227792128920555,1,44.14445930160582,,24.8022498562932,29.023374896496534,1,53.825624752789736,16,128,PHASE_COMPETITION,10000,7,128,16,128,10000
668,2026-02-16T01:16:07.840701,56.50020786561072,,128,,True,,33.19483296945691,11.300250189378858,1,44.49508315883577,,23.305374896153808,13.040000107139349,1,36.34537500329316,16,128,PHASE_COMPETITION,10000,8,128,16,128,10000
669,2026-02-16T01:16:07.942091,56.587208062410355,,128,,True,,33.28750003129244,11.357167037203908,1,44.64466706849635,,23.299708031117916,13.671750202775002,1,36.97145823389292,16,128,PHASE_COMPETITION,10000,9,128,16,128,10000
670,2026-02-16T01:16:08.058675,57.096916949376464,,128,,True,,32.716082874685526,11.34529197588563,1,44.061374850571156,,24.380834074690938,28.78208295442164,1,53.16291702911258,16,128,PHASE_COMPETITION,10000,10,128,16,128,10000
671,2026-02-16T01:16:08.160267,56.97579123079777,,128,,True,,33.253791043534875,11.362833203747869,1,44.61662424728274,,23.722000187262893,13.550749979913235,1,37.27275016717613,16,128,PHASE_COMPETITION,10000,11,128,16,128,10000
672,2026-02-16T01:16:08.260831,57.38475010730326,,128,,True,,33.14600000157952,11.29016699269414,1,44.43616699427366,,24.23875010572374,12.817875016480684,1,37.05662512220442,16,128,PHASE_COMPETITION,10000,12,128,16,128,10000
673,2026-02-16T01:16:08.361210,56.7330839112401,,128,,True,,33.02041697315872,11.234625009819865,1,44.25504198297858,,23.712666938081384,13.174375053495169,1,36.88704199157655,16,128,PHASE_COMPETITION,10000,13,128,16,128,10000
674,2026-02-16T01:16:08.485602,62.747750198468566,,128,,True,,36.50770802050829,11.323666898533702,1,47.83137491904199,,26.240042177960277,13.698375085368752,1,39.93841726332903,16,128,PHASE_COMPETITION,10000,14,128,16,128,10000
675,2026-02-16T01:16:08.617005,82.04391598701477,,128,,True,,55.96575001254678,12.319582980126143,1,68.28533299267292,,26.078165974467993,13.486875221133232,1,39.565041195601225,16,128,PHASE_COMPETITION,10000,15,128,16,128,10000
676,2026-02-16T01:16:08.719869,58.17379173822701,,128,,True,,34.231708850711584,11.624790960922837,1,45.85649981163442,,23.942082887515426,12.683208100497723,1,36.62529098801315,16,128,PHASE_COMPETITION,10000,16,128,16,128,10000
677,2026-02-16T01:16:08.839680,59.47824893519282,,128,,True,,35.5168329551816,11.356915812939405,1,46.873748768121004,,23.961415980011225,13.082833029329777,1,37.044249009341,16,128,PHASE_COMPETITION,10000,17,128,16,128,10000
678,2026-02-16T01:16:08.941854,57.85695812664926,,128,,True,,34.5615001861006,11.618542019277811,1,46.18004220537841,,23.29545794054866,12.744334060698748,1,36.039792001247406,16,128,PHASE_COMPETITION,10000,18,128,16,128,10000
679,2026-02-16T01:16:09.042976,57.17220832593739,,128,,True,,33.63387519493699,11.256791884079576,1,44.890667079016566,,23.5383331310004,13.02579091861844,1,36.56412404961884,16,128,PHASE_COMPETITION,10000,19,128,16,128,10000
680,2026-02-16T01:16:09.160908,57.713707908988,,128,,True,,33.900999929755926,26.910458924248815,1,60.81145885400474,,23.812707979232073,13.393540866672993,1,37.206248845905066,16,128,PHASE_COMPETITION,10000,20,128,16,128,10000
681,2026-02-16T01:16:09.518364,103.15525019541383,,128,,True,,56.858125142753124,33.20787497796118,1,90.0660001207143,,46.297125052660704,19.36287502758205,1,65.66000008024275,16,256,PHASE_COMPETITION,10000,1,128,16,256,10000
682,2026-02-16T01:16:09.689624,102.0171248819679,,128,,True,,56.84949993155897,17.505750060081482,1,74.35524999164045,,45.167624950408936,19.2456659860909,1,64.41329093649983,16,256,PHASE_COMPETITION,10000,2,128,16,256,10000
683,2026-02-16T01:16:09.873595,99.58304185420275,,128,,True,,56.7779578268528,33.14933413639665,1,89.92729196324944,,42.80508402734995,19.39462497830391,1,62.19970900565386,16,256,PHASE_COMPETITION,10000,3,128,16,256,10000
684,2026-02-16T01:16:10.044495,100.39891605265439,,128,,True,,54.88883308134973,17.55708293057978,1,72.44591601192951,,45.510082971304655,20.751583157107234,1,66.26166612841189,16,256,PHASE_COMPETITION,10000,4,128,16,256,10000
685,2026-02-16T01:16:10.230148,98.02483301609755,,128,,True,,55.791249964386225,17.467624973505735,1,73.25887493789196,,42.23358305171132,20.06929204799235,1,62.30287509970367,16,256,PHASE_COMPETITION,10000,5,128,16,256,10000
